datetime,usage_kw,ac_kw,refrigerator_kw,kitchen_kw,ups_kw,wp_kw,wd_kw,br_kw,house_id,hour,day_of_week,month,is_weekend,season,daily_kwh,usage_lag_1h,usage_lag_24h,usage_roll_24h,usage_roll_7d
2018-06-02 00:00:00,0.9929316666666667,0.37767,0.0,0.0,0.12961166666666665,0.0,0.0,0.0,House13,0,5,6,1,summer,26.09387166666667,1.28098,1.1663683333333335,0.8920409722222221,0.9030140666666666
2018-06-02 01:00:00,0.9771333333333333,0.35818999999999995,0.0,0.0,0.19581333333333334,0.0,0.0,0.0,House13,1,5,6,1,summer,26.09387166666667,0.9929316666666667,1.0688283333333333,0.8882203472222222,0.9058648076923077
2018-06-02 02:00:00,0.9107766666666667,0.36590333333333336,0.0,0.0,0.11553833333333333,0.0,0.0,0.0,House13,2,5,6,1,summer,26.09387166666667,0.9771333333333333,1.1423666666666668,0.8785707638888889,0.9060467283950617
2018-06-02 03:00:00,1.1168133333333334,0.31248666666666663,0.0,0.0,0.2844716666666667,0.0,0.0,0.0,House13,3,5,6,1,summer,26.09387166666667,0.9107766666666667,1.2220233333333332,0.8741870138888889,0.9135741071428571
2018-06-02 04:00:00,0.9626466666666667,0.41249,0.0,0.0,0.07849333333333333,0.0,0.0,0.0,House13,4,5,6,1,summer,26.09387166666667,1.1168133333333334,1.1303633333333332,0.8671988194444444,0.915266264367816
2018-06-02 05:00:00,1.0046016666666666,0.39255333333333337,0.0,0.0,0.18603833333333333,0.0,0.0,0.0,House13,5,5,6,1,summer,26.09387166666667,0.9626466666666667,1.32371,0.8539026388888887,0.918244111111111
2018-06-02 06:00:00,1.02851,0.4530383333333334,0.0,0.0,0.13008333333333333,0.0,0.0,0.0,House13,6,5,6,1,summer,26.09387166666667,1.0046016666666666,1.1377116666666667,0.8493525694444445,0.9218010752688172
2018-06-02 07:00:00,1.1222516666666666,0.425985,0.0,0.0,0.129565,0.0,0.0,0.0,House13,7,5,6,1,summer,26.09387166666667,1.02851,1.2352566666666667,0.8446440277777777,0.92806515625
2018-06-02 08:00:00,0.99429,0.34983,0.0,0.0,0.195065,0.0,0.0,0.0,House13,8,5,6,1,summer,26.09387166666667,1.1222516666666666,0.6829649999999999,0.8576159027777778,0.9300719696969697
2018-06-02 09:00:00,0.66489,0.251015,0.0,0.0,0.12527833333333332,0.0,0.0,0.0,House13,9,5,6,1,summer,26.09387166666667,0.99429,1.041585,0.8419202777777777,0.9222724999999999
2018-06-02 10:00:00,0.480615,0.12776,0.0,0.0,0.16297,0.0,0.0,0.0,House13,10,5,6,1,summer,26.09387166666667,0.66489,0.37009333333333333,0.8465253472222222,0.9096537142857143
