datetime,usage_kw,ac_kw,refrigerator_kw,kitchen_kw,ups_kw,wp_kw,wd_kw,br_kw,house_id,hour,day_of_week,month,is_weekend,season,daily_kwh,usage_lag_1h,usage_lag_24h,usage_roll_24h,usage_roll_7d
2018-06-02 00:00:00,2.06917,0.449065,0.0,1.6177633333333332,0.0,0.0023416666666666664,0.0,0.0,House37,0,5,6,1,summer,72.008685,1.8935683333333335,2.02446,1.3392401388888888,1.3666489333333334
2018-06-02 01:00:00,2.002125,0.41444166666666665,0.0,1.5852066666666667,0.0,0.0024766666666666665,0.0,0.0,House37,1,5,6,1,summer,72.008685,2.06917,2.0227416666666667,1.3383811111111112,1.3910903205128204
2018-06-02 02:00:00,3.208806666666667,0.45952333333333334,0.0,1.5747583333333333,0.0,1.020435,0.0,0.0,House37,2,5,6,1,summer,72.008685,2.002125,2.25982,1.377922222222222,1.4584131481481482
2018-06-02 03:00:00,2.161016666666667,0.45780333333333334,0.0,1.3183733333333334,0.0,0.36123999999999995,0.0,0.0,House37,3,5,6,1,summer,72.008685,3.208806666666667,2.0192233333333336,1.383830277777778,1.4835061309523812
2018-06-02 04:00:00,1.6172916666666666,0.4302533333333333,0.0,1.18458,0.0,0.002458333333333333,0.0,0.0,House37,4,5,6,1,summer,72.008685,2.161016666666667,0.7914533333333333,1.4182402083333334,1.4881194252873564
2018-06-02 05:00:00,1.5604200000000001,0.4151883333333333,0.0,1.1426783333333332,0.0,0.0025533333333333332,0.0,0.0,House37,5,5,6,1,summer,72.008685,1.6172916666666666,1.180065,1.4340883333333334,1.4905294444444446
2018-06-02 06:00:00,1.5203866666666668,0.40832333333333337,0.0,1.1094433333333333,0.0,0.00262,0.0,0.0,House37,6,5,6,1,summer,72.008685,1.5604200000000001,1.6781616666666668,1.4275143749999997,1.491492580645161
2018-06-02 07:00:00,1.475715,0.40532666666666667,0.0,1.0680100000000001,0.0,0.0023783333333333334,0.0,0.0,House37,7,5,6,1,summer,72.008685,1.5203866666666668,1.21491,1.43838125,1.49099953125
2018-06-02 08:00:00,1.9755316666666667,0.3648683333333333,0.0,1.2596416666666668,0.0,0.002673333333333333,0.0,0.0,House37,8,5,6,1,summer,72.008685,1.475715,1.5151116666666666,1.4575654166666665,1.5056823232323233
2018-06-02 09:00:00,2.2612333333333337,0.29045499999999996,0.0,1.3327099999999998,0.0,0.002586666666666667,0.0,0.0,House37,9,5,6,1,summer,72.008685,1.9755316666666667,1.3345716666666665,1.4961763194444446,1.527904411764706
2018-06-02 10:00:00,1.600085,0.24599166666666666,0.0,0.7623966666666667,0.0,0.0028166666666666665,0.0,0.0,House37,10,5,6,1,summer,72.008685,2.2612333333333337,1.3078833333333333,1.508351388888889,1.5299667142857143
2018-06-02 11:00:00,1.0254400000000001,0.33663666666666664,0.0,0.0019683333333333332,0.0,0.002865,0.0,0.0,House37,11,5,6,1,summer,72.008685,1.600085,1.0296999999999998,1.508173888888889,1.5159520833333333
2018-06-02 12:00:00,1.6640599999999999,0.46437333333333336,0.0,0.143315,0.0,0.0031516666666666663,0.0,0.0,House37,12,5,6,1,summer,72.008685,1.0254400000000001,1.2919550000000002,1.5236782638888888,1.519955
2018-06-02 13:00:00,3.2603283333333333,0.4707983333333334,0.0,1.7639416666666667,0.0,0.004053333333333333,0.0,0.0,House37,13,5,6,1,summer,72.008685,1.6640599999999999,1.48554,1.5976277777777776,1.565754298245614
2018-06-02 14:00:00,4.751195,0.30965333333333334,0.0,1.759025,0.0,0.006071666666666667,0.0,0.0,House37,14,5,6,1,summer,72.008685,3.2603283333333333,1.9347333333333334,1.7149803472222223,1.647432264957265
2018-06-02 15:00:00,4.400505,0.3041483333333333,0.0,1.70229,0.0,0.006258333333333334,0.0,0.0,House37,15,5,6,1,summer,72.008685,4.751195,2.3482,1.8004930555555554,1.7162590833333333
