datetime,usage_kw,ac_kw,refrigerator_kw,kitchen_kw,ups_kw,wp_kw,wd_kw,br_kw,house_id,hour,day_of_week,month,is_weekend,season,daily_kwh,usage_lag_1h,usage_lag_24h,usage_roll_24h,usage_roll_7d
2018-06-02 00:00:00,1.6826516666666669,0.68906,0.25826333333333334,0.0,0.26719000000000004,0.0,0.06878833333333333,0.0,House31,0,5,6,1,summer,59.910985,0.8189766666666667,3.634225,2.2902086111111113,2.343969266666667
2018-06-02 01:00:00,2.8615366666666664,0.8814433333333334,0.24933833333333333,0.0,0.24072666666666667,0.0,0.10891166666666667,0.0,House31,1,5,6,1,summer,59.910985,1.6826516666666669,4.204388333333333,2.2342564583333333,2.3638757051282053
2018-06-02 02:00:00,2.1344783333333335,0.9908116666666668,0.21630500000000003,0.0,0.21721833333333332,0.0,0.04065,0.0,House31,2,5,6,1,summer,59.910985,2.8615366666666664,3.3700533333333333,2.182774166666667,2.3553795061728398
2018-06-02 03:00:00,1.3394350000000002,0.40879499999999996,0.24256,0.0,0.23200166666666666,0.0,0.12422833333333333,0.0,House31,3,5,6,1,summer,59.910985,2.1344783333333335,2.977325,2.1145287500000003,2.3190957738095235
2018-06-02 04:00:00,3.4316383333333333,0.3976183333333333,0.15646166666666667,0.0,0.24372000000000002,0.0,0.054655,0.0,House31,4,5,6,1,summer,59.910985,1.3394350000000002,2.78539,2.141455763888889,2.3574593103448276
2018-06-02 05:00:00,2.643073333333333,0.288485,0.13491499999999998,0.0,0.15114833333333333,0.0,0.061775000000000004,0.0,House31,5,5,6,1,summer,59.910985,3.4316383333333333,2.36535,2.1530275694444447,2.366979777777778
2018-06-02 06:00:00,2.710485,0.39610666666666666,0.14596166666666666,0.0,0.14953833333333336,0.0,0.10288833333333333,0.0,House31,6,5,6,1,summer,59.910985,2.643073333333333,2.314146666666667,2.169541666666667,2.3780605913978494
2018-06-02 07:00:00,2.6290733333333334,0.27308333333333334,0.16975,0.0,0.14264000000000002,0.0,0.004671666666666667,0.0,House31,7,5,6,1,summer,59.910985,2.710485,2.708365,2.1662378472222223,2.3859047395833333
2018-06-02 08:00:00,3.068025,0.4307066666666666,0.13849833333333333,0.0,0.13624166666666668,0.0,0.10400999999999999,0.0,House31,8,5,6,1,summer,59.910985,2.6290733333333334,2.9136666666666664,2.1726694444444443,2.4065750505050505
2018-06-02 09:00:00,2.980751666666667,0.31834,0.13051000000000001,0.0,0.13978000000000002,0.0,0.05374333333333334,0.0,House31,9,5,6,1,summer,59.910985,3.068025,3.104223333333333,2.1675247916666667,2.4234625980392157
2018-06-02 10:00:00,3.5607083333333334,0.47464999999999996,0.12520833333333334,0.0,0.16747166666666666,0.0,0.046075,0.0,House31,10,5,6,1,summer,59.910985,2.980751666666667,3.2265216666666663,2.1814492361111113,2.4559553333333333
2018-06-02 11:00:00,4.329606666666667,0.4934583333333333,0.12500166666666665,0.0,0.23344333333333334,0.0,0.40770666666666666,0.0,House31,11,5,6,1,summer,59.910985,3.5607083333333334,3.2438700000000003,2.226688263888889,2.508001203703704
2018-06-02 12:00:00,2.8265466666666668,1.2593999999999999,0.12582333333333334,0.0,0.19873666666666667,0.0,0.08506999999999999,0.0,House31,12,5,6,1,summer,59.910985,4.329606666666667,1.7137283333333333,2.2730556944444444,2.516610540540541
2018-06-02 13:00:00,3.97293,1.7295383333333334,0.16724,0.0,0.28517166666666666,0.0,0.09958166666666667,0.0,House31,13,5,6,1,summer,59.910985,2.8265466666666668,2.7843483333333334,2.3225799305555554,2.5549347368421054
2018-06-02 14:00:00,3.953618333333333,1.3515716666666668,0.17982166666666669,0.0,0.16330833333333333,0.0,0.18913333333333335,0.0,House31,14,5,6,1,summer,59.910985,3.97293,2.5174766666666666,2.3824191666666668,2.590798418803419
2018-06-02 15:00:00,3.2251816666666664,1.2135716666666667,0.21598499999999998,0.0,0.14854333333333333,0.0,0.034575,0.0,House31,15,5,6,1,summer,59.910985,3.953618333333333,3.1774066666666667,2.3844097916666667,2.606658
2018-06-02 16:00:00,1.5194783333333333,0.8524883333333333,0.16796333333333333,0.0,0.19571166666666664,0.0,0.12832333333333332,0.0,House31,16,5,6,1,summer,59.910985,3.2251816666666664,2.308845,2.351519513888889,2.5801414227642274
2018-06-02 17:00:00,2.9864733333333335,0.7883766666666666,0.12717499999999998,0.0,0.25787166666666667,0.0,0.16386166666666666,0.0,House31,17,5,6,1,summer,59.910985,1.5194783333333333,2.294678333333333,2.3803443055555555,2.589815992063492
2018-06-02 18:00:00,0.5121383333333334,0.008373333333333333,0.118185,0.0,0.04604166666666666,0.0,0.11061499999999999,0.0,House31,18,5,6,1,summer,59.910985,2.9864733333333335,0.7649583333333333,2.369810138888889,2.541497906976744
