datetime,usage_kw,ac_kw,refrigerator_kw,kitchen_kw,ups_kw,wp_kw,wd_kw,br_kw,house_id,hour,day_of_week,month,is_weekend,season,daily_kwh,usage_lag_1h,usage_lag_24h,usage_roll_24h,usage_roll_7d
2018-06-02 00:00:00,2.0735283333333334,1.7390783333333333,0.0,0.0,0.0,0.0,0.0,0.0,House17,0,5,6,1,summer,17.803206666666668,0.8559566666666666,1.8271416666666667,0.7536611111111111,0.7966003333333334
2018-06-02 01:00:00,1.2886583333333335,0.9205766666666667,0.0,0.0,0.0,0.0,0.0,0.0,House17,1,5,6,1,summer,17.803206666666668,2.0735283333333334,1.4767666666666666,0.745823263888889,0.8155256410256411
2018-06-02 02:00:00,0.92194,0.4872666666666666,0.0,0.0,0.0,0.0,0.0,0.0,House17,2,5,6,1,summer,17.803206666666668,1.2886583333333335,1.02296,0.7416140972222222,0.8194669135802469
2018-06-02 03:00:00,1.294205,0.9623516666666667,0.0,0.0,0.0,0.0,0.0,0.0,House17,3,5,6,1,summer,17.803206666666668,0.92194,1.4486199999999998,0.735180138888889,0.8364218452380953
2018-06-02 04:00:00,1.2513166666666666,0.898295,0.0,0.0,0.0,0.0,0.0,0.0,House17,4,5,6,1,summer,17.803206666666668,1.294205,1.5006633333333332,0.7247906944444443,0.8507285632183907
2018-06-02 05:00:00,1.0971783333333334,0.8427133333333333,0.0,0.0,0.0,0.0,0.0,0.0,House17,5,5,6,1,summer,17.803206666666668,1.2513166666666666,1.3289433333333334,0.7151338194444445,0.8589435555555556
2018-06-02 06:00:00,1.0558933333333334,0.8029433333333333,0.0,0.0,0.0,0.0,0.0,0.0,House17,6,5,6,1,summer,17.803206666666668,1.0971783333333334,1.2185666666666668,0.708355763888889,0.8652967741935484
2018-06-02 07:00:00,0.8543983333333334,0.6272633333333334,0.0,0.0,0.0,0.0,0.0,0.0,House17,7,5,6,1,summer,17.803206666666668,1.0558933333333334,0.34779499999999997,0.7294642361111111,0.8649561979166667
2018-06-02 08:00:00,0.1843466666666667,0.0074333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,House17,8,5,6,1,summer,17.803206666666668,0.8543983333333334,0.3018983333333333,0.72456625,0.8443316666666667
2018-06-02 09:00:00,0.3640166666666667,0.03839833333333333,0.0,0.0,0.0,0.0,0.0,0.0,House17,9,5,6,1,summer,17.803206666666668,0.1843466666666667,0.22472166666666665,0.7303702083333334,0.8302047549019608
