datetime,usage_kw,ac_kw,refrigerator_kw,kitchen_kw,ups_kw,wp_kw,wd_kw,br_kw,house_id,hour,day_of_week,month,is_weekend,season,daily_kwh,usage_lag_1h,usage_lag_24h,usage_roll_24h,usage_roll_7d
2018-06-02 00:00:00,3.5651900000000003,1.5237966666666665,0.0,0.21292,0.0,0.0,0.00021166666666666667,0.0,House29,0,5,6,1,summer,53.447035,1.2041033333333333,3.364833333333333,1.9802840277777778,2.035666
2018-06-02 01:00:00,3.259551666666667,1.4371699999999998,0.0,0.12348666666666668,0.0,0.0,0.00019166666666666667,0.0,House29,1,5,6,1,summer,53.447035,3.5651900000000003,3.612755,1.9655672222222222,2.082738525641026
2018-06-02 02:00:00,3.113516666666667,1.32189,0.0,0.16553333333333334,0.0,0.0,0.00017666666666666666,0.0,House29,2,5,6,1,summer,53.447035,3.259551666666667,2.4892933333333334,1.991576527777778,2.1209154938271606
2018-06-02 03:00:00,0.5329833333333334,0.01176,0.0,0.17703833333333333,0.0,0.0,1.6666666666666667e-06,0.0,House29,3,5,6,1,summer,53.447035,3.113516666666667,2.4844016666666664,1.9102674305555556,2.064203630952381
2018-06-02 04:00:00,3.39447,1.4881666666666666,0.0,0.14085166666666668,0.0,0.0,0.0002,0.0,House29,4,5,6,1,summer,53.447035,0.5329833333333334,0.8011616666666667,2.0183219444444442,2.1100748850574713
2018-06-02 05:00:00,0.9084,0.2987266666666667,0.0,0.07829833333333333,0.0,0.0,4.333333333333334e-05,0.0,House29,5,5,6,1,summer,53.447035,3.39447,1.4727400000000002,1.994807777777778,2.0700190555555555
2018-06-02 06:00:00,2.0155666666666665,0.8821033333333332,0.0,0.08927333333333333,0.0,0.0,0.00011500000000000002,0.0,House29,6,5,6,1,summer,53.447035,0.9084,3.37764,1.9380547222222224,2.0682625268817207
2018-06-02 07:00:00,3.181748333333333,1.484805,0.0,0.09586333333333334,0.0,0.0,0.0002016666666666667,0.0,House29,7,5,6,1,summer,53.447035,2.0155666666666665,2.022055,1.9863752777777777,2.1030589583333335
2018-06-02 08:00:00,0.46635333333333334,0.14145333333333332,0.0,0.07645833333333334,0.0,0.0,2e-05,0.0,House29,8,5,6,1,summer,53.447035,3.181748333333333,3.4044266666666667,1.8639555555555558,2.0534618181818183
2018-06-02 09:00:00,3.38116,1.3877650000000001,0.0,0.09709,0.0,0.0,0.00022666666666666666,0.0,House29,9,5,6,1,summer,53.447035,0.46635333333333334,3.9988,1.8382205555555557,2.092511764705882
