datetime,usage_kw,ac_kw,refrigerator_kw,kitchen_kw,ups_kw,wp_kw,wd_kw,br_kw,house_id,hour,day_of_week,month,is_weekend,season,daily_kwh,usage_lag_1h,usage_lag_24h,usage_roll_24h,usage_roll_7d
2018-06-02 00:00:00,1.2293933333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,House39,0,5,6,1,summer,28.259988333333332,0.9590316666666666,2.227045,1.4078702777777778,1.4406372666666667
2018-06-02 01:00:00,1.9924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,House39,1,5,6,1,summer,28.259988333333332,1.2293933333333333,2.1389383333333334,1.4017645138888888,1.4618589102564101
2018-06-02 02:00:00,2.0469733333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,House39,2,5,6,1,summer,28.259988333333332,1.9924,2.16906,1.3966775694444442,1.4835298148148146
2018-06-02 03:00:00,2.1373966666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,House39,3,5,6,1,summer,28.259988333333332,2.0469733333333333,2.1049966666666666,1.3980275694444444,1.5068822023809523
2018-06-02 04:00:00,1.926855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,House39,4,5,6,1,summer,28.259988333333332,2.1373966666666666,1.9525766666666666,1.3969558333333332,1.5213640229885057
2018-06-02 05:00:00,1.7974566666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,House39,5,5,6,1,summer,28.259988333333332,1.926855,1.9432049999999998,1.3908829861111112,1.530567111111111
2018-06-02 06:00:00,1.389115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,House39,6,5,6,1,summer,28.259988333333332,1.7974566666666667,1.9175849999999999,1.3688634027777777,1.5260041397849462
2018-06-02 07:00:00,1.480095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,House39,7,5,6,1,summer,28.259988333333332,1.389115,1.90145,1.3513069444444445,1.5245694791666666
2018-06-02 08:00:00,1.3490383333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,House39,8,5,6,1,summer,28.259988333333332,1.480095,1.9287216666666667,1.327153472222222,1.5192503535353534
2018-06-02 09:00:00,1.4858866666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,House39,9,5,6,1,summer,28.259988333333332,1.3490383333333333,1.9749433333333333,1.3067761111111111,1.518269068627451
