datetime,usage_kw,ac_kw,refrigerator_kw,kitchen_kw,ups_kw,wp_kw,wd_kw,br_kw,house_id,hour,day_of_week,month,is_weekend,season,daily_kwh,usage_lag_1h,usage_lag_24h,usage_roll_24h,usage_roll_7d
2018-06-02 00:00:00,0.7154050000000001,9.5e-05,0.07932166666666667,0.00039,0.0,0.0,0.0,0.0,House42,0,5,6,1,summer,11.97685,0.6340766666666667,0.2788083333333333,0.4395384722222222,0.43310926666666666
2018-06-02 01:00:00,0.7515083333333333,9.833333333333333e-05,0.10066333333333333,0.00040166666666666665,0.0,0.0,0.0,0.0,House42,1,5,6,1,summer,11.97685,0.7154050000000001,0.002388333333333333,0.47075180555555557,0.44535538461538465
2018-06-02 02:00:00,0.9870116666666667,0.000105,0.10805166666666667,0.127045,0.0,0.0,0.0,0.0,House42,2,5,6,1,summer,11.97685,0.7515083333333333,0.0023799999999999997,0.511778125,0.4654167283950617
2018-06-02 03:00:00,0.8008299999999999,0.00012000000000000002,0.083145,0.01704,0.0,0.0,0.0,0.0,House42,3,5,6,1,summer,11.97685,0.9870116666666667,0.002388333333333333,0.5450465277777778,0.47739577380952386
2018-06-02 04:00:00,0.6707733333333333,8.833333333333333e-05,0.09083,0.0003916666666666667,0.0,0.0,0.0,0.0,House42,4,5,6,1,summer,11.97685,0.8008299999999999,0.3297233333333333,0.5592569444444445,0.4840639655172414
2018-06-02 05:00:00,0.5601533333333334,6.666666666666667e-05,0.058958333333333335,0.0003066666666666667,0.0,0.0,0.0,0.0,House42,5,5,6,1,summer,11.97685,0.6707733333333333,0.5149983333333333,0.5611384027777778,0.48660027777777776
2018-06-02 06:00:00,0.5590499999999999,5.833333333333333e-05,0.107115,0.00039,0.0,0.0,0.0,0.0,House42,6,5,6,1,summer,11.97685,0.5601533333333334,0.20117833333333335,0.5760497222222222,0.48893736559139783
2018-06-02 07:00:00,0.5240333333333334,5.833333333333333e-05,0.057328333333333335,0.0003083333333333333,0.0,0.0,0.0,0.0,House42,7,5,6,1,summer,11.97685,0.5590499999999999,0.0029983333333333333,0.5977595138888889,0.49003411458333335
2018-06-02 08:00:00,0.61914,8e-05,0.055036666666666664,0.0002883333333333333,0.0,0.0,0.0,0.0,House42,8,5,6,1,summer,11.97685,0.5240333333333334,0.0029983333333333333,0.6234320833333333,0.4939464141414141
2018-06-02 09:00:00,0.5211583333333334,6.500000000000001e-05,0.09325666666666667,0.00038333333333333334,0.0,0.0,0.0,0.0,House42,9,5,6,1,summer,11.97685,0.61914,0.44869,0.6264515972222222,0.49474676470588236
2018-06-02 10:00:00,0.35997500000000004,2.166666666666667e-05,0.03983833333333333,0.00028333333333333335,0.0,0.0,0.0,0.0,House42,10,5,6,1,summer,11.97685,0.5211583333333334,1.6462466666666666,0.5728569444444445,0.49089614285714284
2018-06-02 11:00:00,0.6766433333333333,1.5000000000000002e-05,0.09110666666666667,0.26071500000000003,0.0,0.0,0.0,0.0,House42,11,5,6,1,summer,11.97685,0.35997500000000004,0.5255566666666667,0.5791522222222223,0.49605578703703707
2018-06-02 12:00:00,0.569305,1.8333333333333333e-05,0.03406,0.20537333333333332,0.0,0.0,0.0,0.0,House42,12,5,6,1,summer,11.97685,0.6766433333333333,0.0072,0.6025732638888889,0.49803549549549553
2018-06-02 13:00:00,0.45709833333333333,2.8333333333333335e-05,0.098215,0.0062,0.0,0.0,0.0,0.0,House42,13,5,6,1,summer,11.97685,0.569305,0.2512783333333333,0.6111490972222222,0.49695820175438593
2018-06-02 14:00:00,0.40889333333333333,4.833333333333334e-05,0.052074999999999996,0.00125,0.0,0.0,0.0,0.0,House42,14,5,6,1,summer,11.97685,0.45709833333333333,1.27405,0.5751009027777778,0.4947001282051282
2018-06-02 15:00:00,0.203135,6.666666666666667e-06,0.08023666666666666,0.00057,0.0,0.0,0.0,0.0,House42,15,5,6,1,summer,11.97685,0.40889333333333333,0.22558666666666666,0.5741654166666667,0.487411
2018-06-02 16:00:00,0.14196,6.666666666666667e-06,0.028695000000000002,0.00046,0.0,0.0,0.0,0.0,House42,16,5,6,1,summer,11.97685,0.203135,0.78379,0.5474225,0.47898536585365853
2018-06-02 17:00:00,0.4079666666666667,3.3333333333333333e-06,0.08148,0.04623833333333334,0.0,0.0,0.0,0.0,House42,17,5,6,1,summer,11.97685,0.14196,0.6543266666666666,0.5371575000000001,0.47729444444444447
2018-06-02 18:00:00,0.4829216666666667,1.6666666666666667e-06,0.093515,0.12624333333333335,0.0,0.0,0.0,0.0,House42,18,5,6,1,summer,11.97685,0.4079666666666667,0.0129,0.5567417361111111,0.47742531007751937
2018-06-02 19:00:00,0.285135,1.6666666666666667e-06,0.041699999999999994,0.00027166666666666664,0.0,0.0,0.0,0.0,House42,19,5,6,1,summer,11.97685,0.4829216666666667,0.5593366666666667,0.5453166666666667,0.47305507575757577
2018-06-02 20:00:00,0.314075,5e-06,0.08690833333333334,0.000345,0.0,0.0,0.0,0.0,House42,20,5,6,1,summer,11.97685,0.285135,0.578125,0.5343145833333333,0.4695221851851852
2018-06-02 21:00:00,0.255735,0.0,0.037340000000000005,0.00023666666666666668,0.0,0.0,0.0,0.0,House42,21,5,6,1,summer,11.97685,0.314075,0.5783833333333334,0.5208709027777777,0.46487463768115944
2018-06-02 22:00:00,0.30822000000000005,1.1666666666666666e-05,0.08818,0.012561666666666665,0.0,0.0,0.0,0.0,House42,22,5,6,1,summer,11.97685,0.255735,0.5949183333333334,0.5089251388888889,0.4615415602836879
2018-06-02 23:00:00,0.3967233333333333,3.1666666666666666e-05,0.060621666666666664,0.008256666666666667,0.0,0.0,0.0,0.0,House42,23,5,6,1,summer,11.97685,0.30822000000000005,0.6340766666666667,0.4990354166666667,0.4601911805555556
2018-06-03 00:00:00,0.5039216666666666,3.3333333333333335e-05,0.09246833333333333,0.0373,0.0,0.0,0.0,0.0,House42,0,6,6,1,summer,9.191296666666666,0.3967233333333333,0.7154050000000001,0.4902236111111111,0.46108363945578235
2018-06-03 01:00:00,0.397915,2.5e-05,0.06563,0.000545,0.0,0.0,0.0,0.0,House42,1,6,6,1,summer,9.191296666666666,0.5039216666666666,0.7515083333333333,0.4754905555555555,0.4598202666666667
2018-06-03 02:00:00,0.6315866666666667,4.833333333333334e-05,0.09432333333333333,0.10242,0.0,0.0,0.0,0.0,House42,2,6,6,1,summer,9.191296666666666,0.397915,0.9870116666666667,0.46068118055555557,0.4631882352941176
2018-06-03 03:00:00,0.7098066666666667,9.5e-05,0.08763833333333333,0.0007566666666666667,0.0,0.0,0.0,0.0,House42,3,6,6,1,summer,9.191296666666666,0.6315866666666667,0.8008299999999999,0.45688854166666665,0.46793089743589744
2018-06-03 04:00:00,0.44286333333333333,5.333333333333333e-05,0.0655,0.002956666666666667,0.0,0.0,0.0,0.0,House42,4,6,6,1,summer,9.191296666666666,0.7098066666666667,0.6707733333333333,0.44739229166666666,0.46745792452830187
2018-06-03 05:00:00,0.35469833333333334,1.8333333333333333e-05,0.08494333333333333,0.00036,0.0,0.0,0.0,0.0,House42,5,6,6,1,summer,9.191296666666666,0.44286333333333333,0.5601533333333334,0.43883166666666673,0.4653697839506173
2018-06-03 06:00:00,0.31610333333333335,1.8333333333333333e-05,0.047751666666666664,0.000265,0.0,0.0,0.0,0.0,House42,6,6,6,1,summer,9.191296666666666,0.35469833333333334,0.5590499999999999,0.42870888888888886,0.46265584848484853
2018-06-03 07:00:00,0.343555,3.3333333333333335e-05,0.08223833333333334,0.00031666666666666665,0.0,0.0,0.0,0.0,House42,7,6,6,1,summer,9.191296666666666,0.31610333333333335,0.5240333333333334,0.4211889583333333,0.4605290476190476
2018-06-03 08:00:00,0.3060033333333333,2.5e-05,0.044316666666666664,0.0002483333333333333,0.0,0.0,0.0,0.0,House42,8,6,6,1,summer,9.191296666666666,0.343555,0.61914,0.4081415972222222,0.4578180701754386
